image_path,true_label,predicted_label
data/test\2\c6e1e9fbf39b-600-HBF.jpg,2,0
data/test\2\c6e1e9fbf39b-600.jpg,2,0
data/test\2\c70d09370109-600-HBF.jpg,2,0
data/test\2\c70d09370109-600.jpg,2,0
data/test\2\ca7f5caddf96-600-HBF.jpg,2,0
data/test\2\ca7f5caddf96-600.jpg,2,0
data/test\2\ca891d37a43c-GF-600-HBF.jpg,2,0
data/test\2\ca891d37a43c-GF-600.jpg,2,0
data/test\2\cb602182cde3-600-HBF.jpg,2,0
data/test\2\cb602182cde3-600.jpg,2,0
data/test\2\cb602182cde3-GF-600-HBF.jpg,2,0
data/test\2\cb602182cde3-GF-600.jpg,2,0
data/test\2\cbf0394039f8-600-HBF.jpg,2,0
data/test\2\cbf0394039f8-600.jpg,2,0
data/test\2\cbf0394039f8-GF-600-HBF.jpg,2,0
data/test\2\cbf0394039f8-GF-600.jpg,2,0
data/test\2\cc839823755b-GF-600-HBF.jpg,2,0
data/test\2\cc839823755b-GF-600.jpg,2,0
data/test\2\cca626a0e19a-600-HBF.jpg,2,0
data/test\2\cca626a0e19a-600.jpg,2,0
data/test\2\cd3fd04d72f5-GF-600-HBF.jpg,2,0
data/test\2\cd3fd04d72f5-GF-600.jpg,2,0
data/test\3\069f43616fab-600-FA-HFA.jpg,3,0
data/test\3\069f43616fab-600-FA.jpg,3,0
data/test\3\069f43616fab-600-FS-HFA.jpg,3,0
data/test\3\069f43616fab-600-FS.jpg,3,0
data/test\3\069f43616fab-600-HB-HFA.jpg,3,0
data/test\3\069f43616fab-600-HB.jpg,3,0
data/test\3\069f43616fab-600-HFA.jpg,3,0
data/test\3\069f43616fab-600.jpg,3,0
data/test\3\10579_right-600-FA.jpg,3,0
data/test\3\10579_right-600-FS-HFA.jpg,3,0
data/test\3\10579_right-600-FS.jpg,3,0
data/test\3\10579_right-600-HB-HFA.jpg,3,0
data/test\3\10579_right-600-HB.jpg,3,0
data/test\3\10579_right-600-HFA.jpg,3,0
data/test\3\10579_right-600.jpg,3,0
data/test\3\1099_left-600-FA-HFA.jpg,3,0
data/test\3\1099_left-600-FA.jpg,3,0
data/test\3\1099_left-600-FS-HFA.jpg,3,0
data/test\3\1099_left-600-FS.jpg,3,0
data/test\3\1099_left-600-HB-HFA.jpg,3,0
data/test\3\1099_left-600-HB.jpg,3,0
data/test\3\1099_left-600-HFA.jpg,3,0
data/test\3\1099_left-600.jpg,3,0
data/test\3\11031_left-600-FA-HFA.jpg,3,0
data/test\3\11031_left-600-FA.jpg,3,0
data/test\3\11031_left-600-FS-HFA.jpg,3,0
data/test\3\11031_left-600-FS.jpg,3,0
data/test\3\11031_left-600-HB-HFA.jpg,3,0
data/test\3\11031_left-600-HB.jpg,3,0
data/test\3\11031_left-600-HFA.jpg,3,0
data/test\3\11031_left-600.jpg,3,0
data/test\3\11697_right-600-FA-HFA.jpg,3,0
data/test\3\11697_right-600-FA.jpg,3,0
data/test\3\11697_right-600-FS-HFA.jpg,3,0
data/test\3\11697_right-600-FS.jpg,3,0
data/test\3\11697_right-600-HB-HFA.jpg,3,0
data/test\3\11697_right-600-HB.jpg,3,0
data/test\3\11697_right-600-HFA.jpg,3,0
data/test\3\11697_right-600.jpg,3,0
data/test\3\1177_left-600-FA-HFA.jpg,3,0
data/test\3\1177_left-600-FA.jpg,3,0
data/test\3\1177_left-600-FS-HFA.jpg,3,2
data/test\3\1177_left-600-FS.jpg,3,0
data/test\3\1177_left-600-HB-HFA.jpg,3,0
data/test\3\1177_left-600-HB.jpg,3,0
data/test\3\1177_left-600-HFA.jpg,3,0
data/test\3\1177_left-600.jpg,3,0
data/test\3\12000_left-600-FA-HFA.jpg,3,0
data/test\3\12000_left-600-FA.jpg,3,0
data/test\3\12000_left-600-FS-HFA.jpg,3,0
data/test\3\12000_left-600-FS.jpg,3,0
data/test\3\12000_left-600-HB-HFA.jpg,3,0
data/test\3\12000_left-600-HB.jpg,3,0
data/test\3\12000_left-600-HFA.jpg,3,0
data/test\3\12000_left-600.jpg,3,0
data/test\3\12612_right-600-FA.jpg,3,0
data/test\3\12612_right-600-FS-HFA.jpg,3,0
data/test\3\12612_right-600-FS.jpg,3,0
data/test\3\12612_right-600-HB-HFA.jpg,3,0
data/test\3\12612_right-600-HB.jpg,3,0
data/test\3\12612_right-600-HFA.jpg,3,0
data/test\3\12612_right-600.jpg,3,0
data/test\3\12667_left-600-FA-HFA.jpg,3,0
data/test\3\12667_left-600-FA.jpg,3,0
data/test\3\12667_left-600-FS-HFA.jpg,3,0
data/test\3\12667_left-600-FS.jpg,3,0
data/test\3\12667_left-600-HB-HFA.jpg,3,0
data/test\3\13022_left-600-FS-HFA.jpg,3,0
data/test\3\13022_left-600-FS.jpg,3,0
data/test\3\13022_left-600-HB-HFA.jpg,3,0
data/test\3\13022_left-600-HB.jpg,3,0
data/test\3\13022_left-600-HFA.jpg,3,0
data/test\3\14482_left-600-FA-HFA.jpg,3,0
data/test\3\14482_left-600-FA.jpg,3,0
data/test\3\14482_left-600-FS-HFA.jpg,3,0
data/test\3\14482_left-600-FS.jpg,3,0
data/test\3\14482_left-600-HB-HFA.jpg,3,0
data/test\3\14482_left-600-HB.jpg,3,0
data/test\3\14482_left-600-HFA.jpg,3,0
data/test\3\15056_left-600-FA-HFA.jpg,3,0
data/test\3\15056_left-600-FA.jpg,3,0
data/test\3\18656_left-600-FA.jpg,3,0
data/test\3\18656_left-600-FS-HFA.jpg,3,0
data/test\3\18656_left-600-FS.jpg,3,0
data/test\3\18656_left-600-HB-HFA.jpg,3,0
data/test\3\18656_left-600-HB.jpg,3,0
data/test\3\18656_left-600-HFA.jpg,3,0
data/test\3\18656_left-600.jpg,3,0
data/test\3\18901_left-600-FA.jpg,3,0
data/test\3\18901_left-600.jpg,3,0
data/test\3\18971_left-600-HB.jpg,3,0
data/test\3\18971_left-600-HFA.jpg,3,0
data/test\3\18971_left-600.jpg,3,0
data/test\3\20402_right-600-FA-HFA.jpg,3,0
data/test\3\20402_right-600-FA.jpg,3,0
data/test\3\20402_right-600-FS-HFA.jpg,3,0
data/test\3\20402_right-600-FS.jpg,3,0
data/test\3\20402_right-600-HB-HFA.jpg,3,0
data/test\3\20402_right-600-HB.jpg,3,0
data/test\3\20402_right-600-HFA.jpg,3,0
data/test\3\20402_right-600.jpg,3,0
data/test\3\21389_left-600-FA-HFA.jpg,3,0
data/test\3\21389_left-600-FA.jpg,3,0
data/test\3\21389_left-600-FS-HFA.jpg,3,0
data/test\3\21389_left-600-FS.jpg,3,0
data/test\3\21389_left-600-HB-HFA.jpg,3,0
data/test\3\21389_left-600-HB.jpg,3,0
data/test\3\21389_left-600-HFA.jpg,3,0
data/test\3\21389_left-600.jpg,3,0
data/test\3\22492_left-600-FA-HFA.jpg,3,0
data/test\3\22492_left-600-FA.jpg,3,0
data/test\3\22492_left-600-FS-HFA.jpg,3,0
data/test\3\22492_left-600-FS.jpg,3,0
data/test\3\22492_left-600-HB-HFA.jpg,3,0
data/test\3\22492_left-600-HB.jpg,3,0
data/test\3\22492_left-600-HFA.jpg,3,0
data/test\3\22492_left-600.jpg,3,0
data/test\3\23245_right-600-FA-HFA.jpg,3,0
data/test\3\23245_right-600-FA.jpg,3,0
data/test\3\23245_right-600-FS-HFA.jpg,3,0
data/test\3\23245_right-600-FS.jpg,3,0
data/test\3\23245_right-600-HB-HFA.jpg,3,0
data/test\3\23245_right-600-HB.jpg,3,0
data/test\3\23245_right-600-HFA.jpg,3,0
data/test\3\23245_right-600.jpg,3,0
data/test\3\23884_left-600-FA-HFA.jpg,3,0
data/test\3\23884_left-600-FA.jpg,3,0
data/test\3\23884_left-600-FS-HFA.jpg,3,0
data/test\3\23884_left-600-FS.jpg,3,0
data/test\3\23884_left-600-HB-HFA.jpg,3,0
data/test\3\23884_left-600-HB.jpg,3,0
data/test\3\23884_left-600-HFA.jpg,3,0
data/test\3\23884_left-600.jpg,3,0
data/test\3\23957_right-600-FA-HFA.jpg,3,2
data/test\3\23957_right-600-FA.jpg,3,0
data/test\3\23957_right-600-FS-HFA.jpg,3,0
data/test\3\23957_right-600-FS.jpg,3,0
data/test\3\23957_right-600-HB-HFA.jpg,3,0
data/test\3\23957_right-600-HB.jpg,3,0
data/test\3\23957_right-600-HFA.jpg,3,0
data/test\3\23957_right-600.jpg,3,0
data/test\3\24140_right-600-FA-HFA.jpg,3,0
data/test\3\24140_right-600-FA.jpg,3,0
data/test\3\24140_right-600-FS-HFA.jpg,3,0
data/test\3\24140_right-600-FS.jpg,3,0
data/test\3\24140_right-600-HB-HFA.jpg,3,0
data/test\3\24140_right-600-HB.jpg,3,0
data/test\3\24140_right-600-HFA.jpg,3,0
data/test\3\24140_right-600.jpg,3,0
data/test\3\2532_right-600-FS-HFA.jpg,3,0
data/test\3\2532_right-600-FS.jpg,3,0
data/test\3\2532_right-600-HB-HFA.jpg,3,0
data/test\3\2532_right-600-HB.jpg,3,0
data/test\3\2532_right-600-HFA.jpg,3,0
data/test\3\2532_right-600.jpg,3,0
data/test\3\25385_left-600-FS-HFA.jpg,3,0
data/test\3\25385_left-600-FS.jpg,3,0
data/test\3\25385_left-600-HB.jpg,3,0
data/test\3\25385_left-600.jpg,3,0
data/test\3\2665f72e2dd3-600-FA-HFA.jpg,3,0
data/test\3\2665f72e2dd3-600-FA.jpg,3,0
data/test\3\2665f72e2dd3-600-FS-HFA.jpg,3,0
data/test\3\2665f72e2dd3-600-FS.jpg,3,0
data/test\3\2665f72e2dd3-600-HB-HFA.jpg,3,0
data/test\3\2665f72e2dd3-600-HB.jpg,3,0
data/test\3\2665f72e2dd3-600-HFA.jpg,3,0
data/test\3\2665f72e2dd3-600.jpg,3,0
data/test\3\26967_right-600-HB.jpg,3,0
data/test\3\26967_right-600-HFA.jpg,3,0
data/test\3\27224_right-600-FA-HFA.jpg,3,0
data/test\3\27224_right-600-FA.jpg,3,0
data/test\3\27224_right-600-FS-HFA.jpg,3,0
data/test\3\27224_right-600-FS.jpg,3,0
data/test\3\27224_right-600-HB-HFA.jpg,3,0
data/test\3\27224_right-600-HB.jpg,3,0
data/test\3\27224_right-600-HFA.jpg,3,0
data/test\3\27224_right-600.jpg,3,0
data/test\3\27389_right-600-FA-HFA.jpg,3,0
data/test\3\27389_right-600-FA.jpg,3,0
data/test\3\27389_right-600-FS-HFA.jpg,3,0
data/test\3\27389_right-600-FS.jpg,3,0
data/test\3\27389_right-600-HB-HFA.jpg,3,0
data/test\3\27389_right-600-HB.jpg,3,0
data/test\3\27389_right-600-HFA.jpg,3,0
data/test\3\27389_right-600.jpg,3,0
data/test\3\27922_left-600-FA-HFA.jpg,3,0
data/test\3\27922_left-600-FA.jpg,3,0
data/test\3\27922_left-600-FS-HFA.jpg,3,0
data/test\3\27922_left-600-FS.jpg,3,0
data/test\3\27922_left-600-HB-HFA.jpg,3,0
data/test\3\27922_left-600-HB.jpg,3,0
data/test\3\27922_left-600-HFA.jpg,3,0
data/test\3\27922_left-600.jpg,3,0
data/test\3\28093_right-600-FA-HFA.jpg,3,0
data/test\3\28093_right-600-FA.jpg,3,3
data/test\3\28093_right-600-FS-HFA.jpg,3,2
data/test\3\28093_right-600-FS.jpg,3,0
data/test\3\28093_right-600-HB-HFA.jpg,3,0
data/test\3\28093_right-600-HB.jpg,3,2
data/test\3\28093_right-600-HFA.jpg,3,3
data/test\3\28093_right-600.jpg,3,2
data/test\3\35710_left-600-FA.jpg,3,0
data/test\3\35710_left-600-FS-HFA.jpg,3,0
data/test\3\35710_left-600-FS.jpg,3,0
data/test\3\35710_left-600-HB-HFA.jpg,3,0
data/test\3\35710_left-600-HB.jpg,3,0
data/test\3\35710_left-600-HFA.jpg,3,0
data/test\3\35710_left-600.jpg,3,0
data/test\3\35850_right-600-FA-HFA.jpg,3,0
data/test\3\35850_right-600-FA.jpg,3,0
data/test\3\35850_right-600-FS-HFA.jpg,3,0
data/test\3\35850_right-600-FS.jpg,3,0
data/test\3\35850_right-600-HB-HFA.jpg,3,0
data/test\3\35850_right-600-HB.jpg,3,0
data/test\3\35850_right-600-HFA.jpg,3,0
data/test\3\35850_right-600.jpg,3,0
data/test\3\36130_right-600.jpg,3,0
data/test\3\36423_right-600-FS-HFA.jpg,3,0
data/test\3\36423_right-600-FS.jpg,3,0
data/test\3\36423_right-600-HB-HFA.jpg,3,0
data/test\3\36423_right-600-HB.jpg,3,0
data/test\3\36423_right-600-HFA.jpg,3,0
data/test\3\36423_right-600.jpg,3,0
data/test\3\36729_right-600-FA-HFA.jpg,3,0
data/test\3\36729_right-600-FA.jpg,3,0
data/test\3\36729_right-600-FS-HFA.jpg,3,0
data/test\3\36729_right-600-FS.jpg,3,0
data/test\3\36729_right-600-HB-HFA.jpg,3,0
data/test\3\36729_right-600-HB.jpg,3,0
data/test\3\36729_right-600-HFA.jpg,3,0
data/test\3\36729_right-600.jpg,3,0
data/test\3\36740_right-600-FA-HFA.jpg,3,0
data/test\3\36740_right-600-FA.jpg,3,0
data/test\3\36740_right-600-FS-HFA.jpg,3,0
data/test\3\36740_right-600-FS.jpg,3,0
data/test\3\36740_right-600-HB-HFA.jpg,3,0
data/test\3\36740_right-600-HB.jpg,3,0
data/test\3\36740_right-600-HFA.jpg,3,0
data/test\3\36740_right-600.jpg,3,0
data/test\3\36989_right-600-FA-HFA.jpg,3,0
data/test\3\36989_right-600-FA.jpg,3,0
data/test\3\36989_right-600-FS-HFA.jpg,3,0
data/test\3\36989_right-600-FS.jpg,3,0
data/test\3\36989_right-600-HB-HFA.jpg,3,0
data/test\3\36989_right-600-HB.jpg,3,0
data/test\3\36989_right-600-HFA.jpg,3,0
data/test\3\36989_right-600.jpg,3,0
data/test\3\37339_left-600-FA-HFA.jpg,3,0
data/test\3\37339_left-600-FA.jpg,3,0
data/test\3\37339_left-600-FS-HFA.jpg,3,0
data/test\3\37339_left-600-FS.jpg,3,0
data/test\3\37339_left-600-HB-HFA.jpg,3,0
data/test\3\37339_left-600-HB.jpg,3,0
data/test\3\37339_left-600-HFA.jpg,3,0
data/test\3\37339_left-600.jpg,3,0
data/test\3\37339_right-600-FA-HFA.jpg,3,0
data/test\3\37339_right-600-FA.jpg,3,0
data/test\3\37339_right-600-FS-HFA.jpg,3,0
data/test\3\37339_right-600-FS.jpg,3,0
data/test\3\37339_right-600-HB-HFA.jpg,3,0
data/test\3\37339_right-600-HB.jpg,3,0
data/test\3\37339_right-600-HFA.jpg,3,0
data/test\3\37339_right-600.jpg,3,0
data/test\3\37354_right-600-FA.jpg,3,0
data/test\3\37354_right-600-FS-HFA.jpg,3,0
data/test\3\37354_right-600-FS.jpg,3,0
data/test\3\37354_right-600-HB-HFA.jpg,3,0
data/test\3\37354_right-600-HB.jpg,3,0
data/test\3\37354_right-600-HFA.jpg,3,0
data/test\3\37354_right-600.jpg,3,0
data/test\3\38039_left-600-FA-HFA.jpg,3,0
data/test\3\38039_left-600-FA.jpg,3,0
data/test\3\38039_left-600-FS-HFA.jpg,3,0
data/test\3\38039_left-600-FS.jpg,3,0
data/test\3\38039_left-600-HB-HFA.jpg,3,0
data/test\3\38039_left-600-HB.jpg,3,0
data/test\3\38039_left-600-HFA.jpg,3,0
data/test\3\38039_left-600.jpg,3,0
data/test\3\38198_right-600-FA-HFA.jpg,3,0
data/test\3\38198_right-600-FA.jpg,3,0
data/test\3\38198_right-600-FS-HFA.jpg,3,0
data/test\3\38198_right-600-FS.jpg,3,0
data/test\3\38198_right-600-HB-HFA.jpg,3,0
data/test\3\38198_right-600-HB.jpg,3,0
data/test\3\38198_right-600-HFA.jpg,3,0
data/test\3\38198_right-600.jpg,3,0
data/test\3\39145_left-600-FA.jpg,3,0
data/test\3\39145_left-600-FS-HFA.jpg,3,0
data/test\3\39145_left-600-FS.jpg,3,0
data/test\3\39aa3cd93c50-600-FA.jpg,3,0
data/test\3\39aa3cd93c50-600-FS-HFA.jpg,3,0
data/test\3\39aa3cd93c50-600-FS.jpg,3,0
data/test\3\39aa3cd93c50-600-HB.jpg,3,0
data/test\3\39aa3cd93c50-600-HFA.jpg,3,0
data/test\3\39aa3cd93c50-600.jpg,3,0
data/test\3\40052_left-600-FA.jpg,3,0
data/test\3\40052_left-600.jpg,3,0
data/test\3\40259_left-600-HFA.jpg,3,0
data/test\3\40259_left-600.jpg,3,0
data/test\3\40366_left-600-FA-HFA.jpg,3,0
data/test\3\40366_left-600-FA.jpg,3,0
data/test\3\40366_left-600-FS-HFA.jpg,3,0
data/test\3\40366_left-600-FS.jpg,3,0
data/test\3\40366_left-600-HB-HFA.jpg,3,0
data/test\3\40366_left-600-HB.jpg,3,0
data/test\3\40366_left-600-HFA.jpg,3,0
data/test\3\40366_left-600.jpg,3,0
data/test\3\41336_left-600-FA.jpg,3,0
data/test\3\41336_left-600-FS-HFA.jpg,3,0
data/test\3\41336_left-600-FS.jpg,3,0
data/test\3\41336_left-600-HB-HFA.jpg,3,0
data/test\3\41336_left-600-HB.jpg,3,0
data/test\3\41336_left-600-HFA.jpg,3,0
data/test\3\41336_left-600.jpg,3,0
data/test\3\41506_right-600-FA-HFA.jpg,3,0
data/test\3\41506_right-600-FA.jpg,3,0
data/test\3\41506_right-600-FS-HFA.jpg,3,0
data/test\3\41566_left-600-FS-HFA.jpg,3,0
data/test\3\41566_left-600-FS.jpg,3,0
data/test\3\41566_left-600-HB-HFA.jpg,3,0
data/test\3\41566_left-600-HB.jpg,3,0
data/test\3\42199_left-600-FA-HFA.jpg,3,0
data/test\3\42199_left-600-FA.jpg,3,0
data/test\3\42199_left-600-FS-HFA.jpg,3,0
data/test\3\42199_left-600-FS.jpg,3,0
data/test\3\42199_left-600-HB-HFA.jpg,3,0
data/test\3\42199_left-600-HB.jpg,3,0
data/test\3\7398_right-600-FA.jpg,3,0
data/test\3\7398_right-600-FS-HFA.jpg,3,0
data/test\3\7398_right-600-FS.jpg,3,0
data/test\3\7398_right-600-HB-HFA.jpg,3,0
data/test\3\7398_right-600-HB.jpg,3,0
data/test\3\7398_right-600-HFA.jpg,3,0
data/test\3\7398_right-600.jpg,3,0
data/test\3\7520_left-600-FA-HFA.jpg,3,0
data/test\3\7520_left-600-FA.jpg,3,0
data/test\3\7520_left-600-FS-HFA.jpg,3,0
data/test\3\7520_left-600-FS.jpg,3,0
data/test\3\7520_left-600-HB-HFA.jpg,3,0
data/test\3\7520_left-600-HB.jpg,3,0
data/test\3\7520_left-600-HFA.jpg,3,0
data/test\3\7520_left-600.jpg,3,0
data/test\3\7631_right-600-FS.jpg,3,0
data/test\3\810d3779abd9-GF-600.jpg,3,0
data/test\3\8640_right-600-HB.jpg,3,0
data/test\3\8640_right-600-HFA.jpg,3,0
data/test\3\8688f3d0fcaf-GF-600-FS-HFA.jpg,3,0
data/test\3\8688f3d0fcaf-GF-600-FS.jpg,3,0
data/test\3\8699_left-600-FA.jpg,3,0
data/test\3\8958a4d17b7e-GF-600-FS.jpg,3,0
data/test\3\e8d1c6c07cf2-600-HFA.jpg,3,0
data/test\3\e8d1c6c07cf2-600.jpg,3,0
data/test\3\e8d1c6c07cf2-GF-600-FA.jpg,3,0
data/test\3\e8d1c6c07cf2-GF-600-FS.jpg,3,0
data/test\3\e8d1c6c07cf2-GF-600.jpg,3,0
data/test\3\f080a22008be-600-HB-HFA.jpg,3,0
data/test\3\f080a22008be-600-HB.jpg,3,0
data/test\3\f080a22008be-600-HFA.jpg,3,0
data/test\3\f080a22008be-600.jpg,3,0
data/test\3\f901d460517c-600-FA-HFA.jpg,3,0
data/test\3\f901d460517c-600-FA.jpg,3,0
data/test\3\f901d460517c-600-FS-HFA.jpg,3,0
data/test\3\f901d460517c-600-FS.jpg,3,0
data/test\3\f901d460517c-600-HB-HFA.jpg,3,0
data/test\3\f901d460517c-600-HB.jpg,3,0
data/test\3\f901d460517c-600-HFA.jpg,3,0
data/test\3\f901d460517c-600.jpg,3,0
data/test\3\f901d460517c-GF-600-FA.jpg,3,0
data/test\3\f901d460517c-GF-600-FS-HFA.jpg,3,0
data/test\3\f901d460517c-GF-600-FS.jpg,3,0
data/test\3\f901d460517c-GF-600-HB-HFA.jpg,3,0
data/test\3\f901d460517c-GF-600-HB.jpg,3,0
data/test\3\f901d460517c-GF-600-HFA.jpg,3,0
data/test\3\f901d460517c-GF-600.jpg,3,0
data/test\4\111.jpg,4,0
data/test\4\11111jjbg544545645.jpg,4,0
data/test\4\12sdjf.jpg,4,0
data/test\4\13999_right-600-ALL-T.jpg,4,0
data/test\4\13999_right-600-ALL.jpg,4,0
data/test\4\13999_right-600-FA-T.jpg,4,0
data/test\4\13999_right-600-FA.jpg,4,0
data/test\4\13999_right-600-FS.jpg,4,0
data/test\4\13999_right-600-HB.jpg,4,0
data/test\4\13999_right-600.jpg,4,0
data/test\4\14025_right-600-ALL.jpg,4,0
data/test\4\14025_right-600.jpg,4,0
data/test\4\14489_left-600-FS.jpg,4,0
data/test\4\14489_left-600-HB.jpg,4,0
data/test\4\14489_right-600-ALL.jpg,4,0
data/test\4\14489_right-600-FA.jpg,4,0
data/test\4\14489_right-600-FS.jpg,4,0
data/test\4\14489_right-600-HB.jpg,4,0
data/test\4\14489_right-600.jpg,4,0
data/test\4\14727_left-600-ALL.jpg,4,0
data/test\4\14727_left-600-FA.jpg,4,0
data/test\4\14727_left-600-FS.jpg,4,0
data/test\4\14727_left-600-HB.jpg,4,0
data/test\4\14727_left-600.jpg,4,0
data/test\4\14879_right-600-ALL.jpg,4,0
data/test\4\14879_right-600-FA.jpg,4,0
data/test\4\14879_right-600-FS.jpg,4,0
data/test\4\1a90fad9ffa2-600-ALL-T.jpg,4,0
data/test\4\1a90fad9ffa2-600-ALL.jpg,4,0
data/test\4\1a90fad9ffa2-600-FA.jpg,4,0
data/test\4\1a90fad9ffa2-600-FS.jpg,4,0
data/test\4\1a90fad9ffa2-600-HB.jpg,4,0
data/test\4\1a90fad9ffa2-600.jpg,4,0
data/test\4\1fd5d860d4d7-GF-600.jpg,4,0
data/test\4\2040_right-600-HB.jpg,4,0
data/test\4\20835_right-600-ALL.jpg,4,0
data/test\4\20835_right-600-FA.jpg,4,0
data/test\4\20835_right-600-FS.jpg,4,0
data/test\4\20835_right-600-HB.jpg,4,0
data/test\4\20835_right-600.jpg,4,0
data/test\4\21115_left-600-ALL.jpg,4,0
data/test\4\21115_left-600-FA.jpg,4,0
data/test\4\21115_left-600-FS.jpg,4,0
data/test\4\21115_left-600-HB.jpg,4,0
data/test\4\21115_left-600.jpg,4,0
data/test\4\211518c46162-600-ALL.jpg,4,0
data/test\4\211518c46162-600-FA.jpg,4,0
data/test\4\211518c46162-600-FS.jpg,4,0
data/test\4\211518c46162-600-HB.jpg,4,0
data/test\4\211518c46162-600.jpg,4,0
data/test\4\21246_left-600-ALL.jpg,4,0
data/test\4\2173_right-600-ALL.jpg,4,0
data/test\4\2173_right-600-FA.jpg,4,0
data/test\4\2173_right-600-FS.jpg,4,0
data/test\4\2173_right-600-HB.jpg,4,0
data/test\4\2173_right-600.jpg,4,0
data/test\4\217_right-600-ALL.jpg,4,0
data/test\4\217_right-600-FA.jpg,4,0
data/test\4\217_right-600-FS.jpg,4,0
data/test\4\217_right-600-HB.jpg,4,0
data/test\4\217_right-600.jpg,4,0
data/test\4\2211_left-600-ALL.jpg,4,0
data/test\4\2211_left-600-FA.jpg,4,0
data/test\4\22568_right-600-HB-T.jpg,4,0
data/test\4\22568_right-600-HB.jpg,4,0
data/test\4\22568_right-600-T.jpg,4,0
data/test\4\22962_right-600-ALL.jpg,4,0
data/test\4\23189_left-600-ALL.jpg,4,0
data/test\4\23189_left-600-FA.jpg,4,0
data/test\4\23189_left-600.jpg,4,0
data/test\4\2338_left-600-FA.jpg,4,0
data/test\4\2338_left-600-FS.jpg,4,0
data/test\4\2338_left-600-HB.jpg,4,0
data/test\4\2338_left-600.jpg,4,0
data/test\4\23652_right-600-FA-T.jpg,4,0
data/test\4\23652_right-600-FA.jpg,4,0
data/test\4\23652_right-600-FS.jpg,4,0
data/test\4\23652_right-600-HB.jpg,4,0
data/test\4\23652_right-600.jpg,4,0
data/test\4\23972_right-600-ALL.jpg,4,0
data/test\4\23972_right-600-FA.jpg,4,0
data/test\4\23972_right-600-FS.jpg,4,0
data/test\4\23972_right-600-HB.jpg,4,0
data/test\4\23972_right-600.jpg,4,0
data/test\4\24019_right-600-ALL.jpg,4,0
data/test\4\24019_right-600-FA.jpg,4,0
data/test\4\24019_right-600-FS.jpg,4,0
data/test\4\24019_right-600-HB.jpg,4,0
data/test\4\24019_right-600.jpg,4,0
data/test\4\24275_right-600-ALL.jpg,4,0
data/test\4\24275_right-600-FA.jpg,4,0
data/test\4\24275_right-600-FS.jpg,4,0
data/test\4\24275_right-600-HB.jpg,4,0
data/test\4\24275_right-600.jpg,4,0
data/test\4\24505_right-600-ALL.jpg,4,0
data/test\4\24505_right-600-FA.jpg,4,0
data/test\4\24505_right-600-FS.jpg,4,0
data/test\4\24505_right-600-HB.jpg,4,0
data/test\4\24505_right-600.jpg,4,0
data/test\4\25182_right-600-ALL-T.jpg,4,0
data/test\4\25182_right-600-ALL.jpg,4,0
data/test\4\25182_right-600-FA.jpg,4,0
data/test\4\25182_right-600-FS-T.jpg,4,0
data/test\4\25182_right-600-FS.jpg,4,0
data/test\4\25182_right-600-HB-T.jpg,4,0
data/test\4\25182_right-600-HB.jpg,4,0
data/test\4\25182_right-600-T.jpg,4,0
data/test\4\25182_right-600.jpg,4,0
data/test\4\25370_right-600-ALL-T.jpg,4,0
data/test\4\25370_right-600-ALL.jpg,4,0
data/test\4\25370_right-600-FA-T.jpg,4,0
data/test\4\25370_right-600-FA.jpg,4,0
data/test\4\25370_right-600-FS-T.jpg,4,0
data/test\4\25370_right-600-FS.jpg,4,0
data/test\4\25370_right-600-HB-T.jpg,4,0
data/test\4\25370_right-600-T.jpg,4,0
data/test\4\25697_right-600-ALL.jpg,4,0
data/test\4\25697_right-600-FA.jpg,4,0
data/test\4\25697_right-600-FS.jpg,4,0
data/test\4\25697_right-600-HB.jpg,4,0
data/test\4\25697_right-600.jpg,4,0
data/test\4\25708_right-600-ALL.jpg,4,0
data/test\4\25708_right-600-FA.jpg,4,0
data/test\4\25708_right-600-FS.jpg,4,0
data/test\4\25708_right-600-HB.jpg,4,0
data/test\4\25708_right-600.jpg,4,0
data/test\4\27461_left-600-ALL.jpg,4,0
data/test\4\27461_left-600-FA.jpg,4,0
data/test\4\27461_left-600-FS.jpg,4,0
data/test\4\27461_left-600-HB.jpg,4,0
data/test\4\27461_left-600.jpg,4,0
data/test\4\30578_left-600-FS.jpg,4,0
data/test\4\30578_left-600-HB.jpg,4,0
data/test\4\30578_left-600.jpg,4,0
data/test\4\30578_right-600-ALL.jpg,4,0
data/test\4\30578_right-600-FA.jpg,4,0
data/test\4\30578_right-600-FS.jpg,4,0
data/test\4\30578_right-600-HB-T.jpg,4,0
data/test\4\30578_right-600-HB.jpg,4,0
data/test\4\30578_right-600.jpg,4,0
data/test\4\31128_left-600-ALL.jpg,4,0
data/test\4\31128_left-600-FA.jpg,4,0
data/test\4\31128_left-600-FS-T.jpg,4,0
data/test\4\31128_left-600-FS.jpg,4,0
data/test\4\31128_left-600-HB-T.jpg,4,0
data/test\4\31128_left-600-HB.jpg,4,0
data/test\4\31128_left-600-T.jpg,4,0
data/test\4\31128_left-600.jpg,4,0
data/test\4\31128_right-600-ALL.jpg,4,0
data/test\4\31128_right-600-FA.jpg,4,0
data/test\4\31128_right-600-FS-T.jpg,4,0
data/test\4\31128_right-600-FS.jpg,4,0
data/test\4\31128_right-600-HB.jpg,4,0
data/test\4\31128_right-600.jpg,4,0
data/test\4\3118_left-600-ALL.jpg,4,0
